c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfpgpu.json,35,1,1,-0.814503,2705.6127338409424,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,35,4,2,-0.757997,2745.431549310684,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,35,4,4,-0.805309,2755.899316549301,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,36,1,1,-0.781944,2756.164113998413,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,36,4,4,-0.791642,2785.249111890793,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,36,3,1,-0.883961,2829.8786392211914,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,37,3,1,-0.85892,2841.801648378372,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,36,2,1,-0.887844,2842.0854303836823,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,37,3,4,-0.841634,2867.3500859737396,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,38,3,1,-0.82391,2914.0730605125427,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,38,4,1,-0.831821,2927.552906513214,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,37,2,1,-0.872514,2927.6360681056976,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,37,1,1,-0.866282,2952.172803401947,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,39,4,1,-0.851084,2998.770695209503,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,39,3,1,-0.855286,3015.465299129486,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,38,2,1,-0.807453,3015.8492736816406,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,38,3,4,-0.838724,3035.925149202347,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,40,3,1,-0.854081,3083.868001937866,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,40,4,1,-0.883317,3099.3661262989044,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,42,4,1,-0.866282,3103.9631309509277,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,43,3,4,-0.855889,3124.5344030857086,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,41,3,1,-0.809069,3168.867137670517,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,41,4,1,-0.839886,3189.024046897888,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,44,4,1,-0.817798,3189.962032556534,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,42,3,4,-0.821677,3209.5337092876434,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,43,4,1,-0.81835,3255.346464395523,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,42,2,1,-0.839886,3276.3309314250946,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,43,3,1,-0.827282,3277.7193462848663,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,42,1,1,-0.837566,3294.032464027405,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,41,2,1,-0.814503,3345.2091450691223,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,44,2,1,-0.816147,3366.3395671844482,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,40,2,1,-0.848108,3366.778193473816,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,39,2,1,-0.771498,3378.7340037822723,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,47,2,1,-0.82391,3429.8615884780884,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,43,2,1,-0.827282,3450.3901422023773,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,42,2,4,-0.734137,3452.2791936397552,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,43,1,1,-0.802113,3465.8381431102753,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,44,1,1,-0.814503,3506.465627670288,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,47,1,1,-0.857099,3535.523598432541,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,47,1,3,-0.753289,3538.498147010803,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,48,1,2,-0.745876,3551.440152168274,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,48,1,4,-0.749101,3589.420283794403,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,48,2,3,-0.82112,3618.4701986312866,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,49,2,2,-0.777433,3626.7601974010468,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,47,2,3,-0.801053,3641.3542845249176,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,48,2,4,-0.748177,3676.6817877292633,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,48,2,2,-0.748177,3703.221855163574,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,38,2,3,-0.816697,3713.216046333313,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,46,2,3,-0.829545,3731.920300722122,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,47,2,4,-0.750492,3764.6142230033875,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,47,2,2,-0.746335,3791.228607416153,polaris-gpu,6,64,4,True,5,4
roibin_zfpgpu.json,47,1,4,-0.735473,3804.6937534809113,polaris-gpu,6,64,4,True,4,4
roibin_zfpgpu.json,46,2,4,-0.777931,3817.223092317581,polaris-gpu,6,64,4,True,2,4
roibin_zfpgpu.json,46,1,3,-0.78958,3851.8249368667603,polaris-gpu,6,64,4,True,3,4
roibin_zfpgpu.json,45,2,4,-0.765653,3875.1273596286774,polaris-gpu,6,64,4,True,5,4
