c0,p0,p1,p2,p3,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_blosc.json,57,1,3,1,-35.1058,2298.0470910072327,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,55,1,3,1,-34.0882,2294.882821083069,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,54,1,4,1,-44.379,2305.6544251441956,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,42,1,3,1,-23.7585,2308.8786220550537,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,56,1,3,1,-35.6377,2361.548270702362,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,59,1,3,1,-35.6377,2366.5113010406494,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,56,1,4,1,-38.5588,2373.84978890419,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,55,1,4,1,-27.0355,2375.6364574432373,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,58,1,3,1,-32.2204,2427.154973745346,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,57,1,4,1,-26.4279,2435.6791660785675,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,60,1,4,1,-35.1058,2440.8098838329315,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,59,1,4,1,-30.5466,2444.3544266223907,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,60,1,2,1,-28.684,2491.5091993808746,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,59,1,2,1,-32.2204,2503.7975738048553,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,55,1,2,1,-28.684,2507.8000843524933,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,45,1,2,1,-34.5895,2511.576475381851,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,40,1,2,1,-33.128,2560.0321736335754,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,16,1,4,1,-32.2204,2577.634622335434,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,56,1,2,1,-31.3612,2578.8752930164337,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,47,1,2,1,-39.2015,2583.7002172470093,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,46,1,2,1,2.143,2589.7132103443146,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,44,1,2,1,-23.0597,2646.259382009506,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,42,1,2,1,-32.6679,2646.371505498886,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,48,1,2,1,-52.2686,2651.323833465576,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,47,1,1,1,-31.3612,2652.5764112472534,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,49,1,2,1,-29.4011,2714.890205383301,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,52,1,2,1,-33.6012,2715.8002202510834,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,48,1,1,1,-23.7585,2720.8937952518463,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,46,1,1,1,-30.9485,2721.4455618858337,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,50,1,2,1,-24.7588,2783.0121343135834,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,49,1,1,1,-25.5662,2783.750002861023,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,43,1,2,1,-53.4565,2789.8207306861877,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,45,1,1,1,-39.8659,2790.2760202884674,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,41,1,2,1,-24.0009,2850.9365487098694,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,47,2,2,1,-32.2204,2851.9022958278656,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,43,1,1,1,-19.7654,2859.106567144394,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,44,1,1,1,-21.9821,2859.412443637848,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,12,1,4,4,-12.3146,2918.254328250885,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,43,1,4,1,-35.1058,2920.502232313156,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,45,1,4,1,-42.0016,2928.5919840335846,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,47,1,4,1,-34.5895,2928.651736497879,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,48,1,4,1,-35.6377,2987.167305469513,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,49,1,4,1,-35.6377,2991.3307008743286,polaris-gpu,128,64,4,True,5,4
roibin_blosc.json,46,1,4,1,-34.0882,3013.554541349411,polaris-gpu,128,64,4,True,3,4
roibin_blosc.json,44,1,4,1,-34.5895,3017.421858072281,polaris-gpu,128,64,4,True,4,4
roibin_blosc.json,42,1,4,1,-25.8471,3051.0518629550934,polaris-gpu,128,64,4,True,2,4
roibin_blosc.json,47,3,2,1,-20.4529,3056.8464710712433,polaris-gpu,128,64,4,True,5,4
